지점,지점명,일시,일강수량(mm)
156,광주,2014-07-15,0.1
156,광주,2014-07-16,1.0
156,광주,2014-07-17,62.0
156,광주,2014-07-18,8.0
156,광주,2014-07-19,57.5
156,광주,2014-07-24,0.1
156,광주,2014-07-25,4.5
156,광주,2014-07-26,5.5
156,광주,2014-07-28,27.0
156,광주,2014-08-01,1.5
156,광주,2014-08-02,30.5
156,광주,2014-08-03,6.0
156,광주,2014-08-04,8.0
156,광주,2014-08-05,0.1
156,광주,2014-08-07,14.0
156,광주,2014-08-08,0.5
156,광주,2014-08-10,0.0
156,광주,2014-08-13,0.1
156,광주,2014-08-14,13.0
156,광주,2014-08-15,1.5
156,광주,2014-08-17,120.0
156,광주,2014-08-18,71.0
156,광주,2014-08-19,5.0
156,광주,2014-08-20,11.0
156,광주,2014-08-21,6.0
156,광주,2014-08-24,13.5
156,광주,2014-08-25,58.5
156,광주,2014-08-26,1.0
156,광주,2014-08-27,0.0
156,광주,2014-08-28,0.5
156,광주,2014-08-29,8.5
156,광주,2014-09-02,18.5
156,광주,2014-09-03,8.0
156,광주,2014-09-12,2.0
156,광주,2014-09-15,0.0
156,광주,2014-09-17,0.0
156,광주,2014-09-23,11.0
156,광주,2014-09-24,67.0
156,광주,2014-09-26,5.5
156,광주,2014-09-29,4.5
156,광주,2014-09-30,0.0
156,광주,2014-10-12,1.5
156,광주,2014-10-13,1.5
156,광주,2014-10-20,27.0
156,광주,2014-10-21,34.5
156,광주,2014-10-22,16.0
156,광주,2014-10-26,0.0
156,광주,2014-10-31,24.5
156,광주,2014-11-01,0.5
156,광주,2014-11-02,2.5
156,광주,2014-11-12,1.5
156,광주,2014-11-14,0.5
156,광주,2014-11-17,1.0
156,광주,2014-11-23,0.5
156,광주,2014-11-24,71.5
156,광주,2014-11-28,4.0
156,광주,2014-11-30,13.5
156,광주,2014-12-01,2.5
156,광주,2014-12-02,3.5
156,광주,2014-12-03,0.5
156,광주,2014-12-04,6.0
156,광주,2014-12-05,3.5
156,광주,2014-12-06,0.5
156,광주,2014-12-08,2.5
156,광주,2014-12-10,1.0
156,광주,2014-12-11,0.5
156,광주,2014-12-12,1.5
156,광주,2014-12-13,1.0
156,광주,2014-12-14,0.0
156,광주,2014-12-15,0.5
156,광주,2014-12-16,8.1
156,광주,2014-12-17,2.5
156,광주,2014-12-18,0.0
156,광주,2014-12-19,2.0
156,광주,2014-12-20,3.0
156,광주,2014-12-21,4.7
156,광주,2014-12-22,0.7
156,광주,2014-12-29,0.3
156,광주,2014-12-31,2.7
156,광주,2015-01-01,5.0
156,광주,2015-01-02,4.6
156,광주,2015-01-05,12.0
156,광주,2015-01-06,1.5
156,광주,2015-01-16,0.5
156,광주,2015-01-18,1.5
156,광주,2015-01-21,6.5
156,광주,2015-01-25,8.0
156,광주,2015-01-26,1.0
156,광주,2015-01-29,6.5
156,광주,2015-01-30,0.1
156,광주,2015-01-31,0.0
156,광주,2015-02-05,0.4
156,광주,2015-02-08,0.0
156,광주,2015-02-09,0.0
156,광주,2015-02-12,0.0
156,광주,2015-02-15,10.5
156,광주,2015-02-16,4.5
156,광주,2015-02-17,0.0
156,광주,2015-02-18,0.0
156,광주,2015-02-21,3.5
156,광주,2015-02-22,1.5
156,광주,2015-02-28,3.5
156,광주,2015-03-01,1.0
156,광주,2015-03-03,4.0
156,광주,2015-03-04,0.0
156,광주,2015-03-09,0.5
156,광주,2015-03-10,0.0
156,광주,2015-03-11,0.0
156,광주,2015-03-13,3.5
156,광주,2015-03-18,26.5
156,광주,2015-03-19,1.0
156,광주,2015-03-31,0.0
156,광주,2015-04-01,0.0
156,광주,2015-04-02,4.0
156,광주,2015-04-03,7.0
156,광주,2015-04-04,26.0
156,광주,2015-04-05,4.5
156,광주,2015-04-06,6.0
156,광주,2015-04-12,0.0
156,광주,2015-04-13,7.5
156,광주,2015-04-14,14.5
156,광주,2015-04-15,0.5
156,광주,2015-04-16,0.5
156,광주,2015-04-18,2.0
156,광주,2015-04-19,1.0
156,광주,2015-04-20,10.5
156,광주,2015-04-28,22.5
156,광주,2015-04-29,39.0
156,광주,2015-05-02,3.4
156,광주,2015-05-03,7.7
156,광주,2015-05-08,0.0
156,광주,2015-05-09,1.5
156,광주,2015-05-11,19.0
156,광주,2015-05-12,10.5
156,광주,2015-05-15,1.0
156,광주,2015-05-18,2.0
156,광주,2015-05-29,0.0
156,광주,2015-05-30,3.5
156,광주,2015-06-05,1.5
156,광주,2015-06-08,3.5
156,광주,2015-06-11,0.2
156,광주,2015-06-14,33.5
156,광주,2015-06-16,0.0
156,광주,2015-06-17,0.0
156,광주,2015-06-18,0.0
156,광주,2015-06-20,12.5
156,광주,2015-06-21,0.0
156,광주,2015-06-24,0.0
156,광주,2015-06-25,19.7
156,광주,2015-06-26,8.8
156,광주,2015-06-27,0.3
156,광주,2015-06-28,0.0
156,광주,2015-06-30,16.1
156,광주,2015-07-01,0.2
156,광주,2015-07-04,0.0
156,광주,2015-07-05,0.0
156,광주,2015-07-07,20.8
156,광주,2015-07-08,10.3
156,광주,2015-07-09,37.1
156,광주,2015-07-11,10.0
156,광주,2015-07-12,28.3
156,광주,2015-07-13,3.4
156,광주,2015-07-15,13.7
156,광주,2015-07-19,0.0
156,광주,2015-07-20,0.0
156,광주,2015-07-21,2.9
156,광주,2015-07-22,1.8
156,광주,2015-07-23,10.7
156,광주,2015-07-24,9.5
156,광주,2015-07-27,11.4
156,광주,2015-07-28,4.2
156,광주,2015-08-08,42.9
156,광주,2015-08-11,27.6
156,광주,2015-08-12,1.6
156,광주,2015-08-16,2.5
156,광주,2015-08-17,3.7
156,광주,2015-08-18,0.0
156,광주,2015-08-20,8.2
156,광주,2015-08-21,41.5
156,광주,2015-08-22,0.0
156,광주,2015-08-24,0.0
156,광주,2015-08-25,15.7
156,광주,2015-08-27,5.2
156,광주,2015-08-28,0.0
156,광주,2015-09-01,1.4
156,광주,2015-09-02,15.3
156,광주,2015-09-03,6.7
156,광주,2015-09-05,17.3
156,광주,2015-09-06,2.8
156,광주,2015-09-11,0.0
156,광주,2015-09-12,2.7
156,광주,2015-09-23,18.9
156,광주,2015-09-30,1.5
156,광주,2015-10-01,56.4
156,광주,2015-10-08,1.2
156,광주,2015-10-09,0.0
156,광주,2015-10-10,2.6
156,광주,2015-10-11,3.9
156,광주,2015-10-12,1.2
156,광주,2015-10-13,0.0
156,광주,2015-10-24,1.1
156,광주,2015-10-27,24.5
156,광주,2015-10-30,0.0
156,광주,2015-11-02,0.0
156,광주,2015-11-06,4.1
156,광주,2015-11-07,22.8
156,광주,2015-11-08,4.9
156,광주,2015-11-09,1.5
156,광주,2015-11-10,0.0
156,광주,2015-11-13,28.4
156,광주,2015-11-14,1.3
156,광주,2015-11-16,13.9
156,광주,2015-11-17,0.0
156,광주,2015-11-18,13.9
156,광주,2015-11-19,1.8
156,광주,2015-11-23,2.2
156,광주,2015-11-25,7.4
156,광주,2015-11-26,12.8
156,광주,2015-11-27,4.2
156,광주,2015-11-29,2.1
156,광주,2015-11-30,0.6
156,광주,2015-12-02,6.9
156,광주,2015-12-03,2.4
156,광주,2015-12-04,2.7
156,광주,2015-12-09,0.0
156,광주,2015-12-10,22.0
156,광주,2015-12-11,1.6
156,광주,2015-12-14,2.9
156,광주,2015-12-15,1.4
156,광주,2015-12-16,6.3
156,광주,2015-12-17,1.3
156,광주,2015-12-20,2.6
156,광주,2015-12-21,1.7
156,광주,2015-12-22,0.0
156,광주,2015-12-23,4.9
156,광주,2015-12-30,0.0
156,광주,2015-12-31,2.5
156,광주,2016-01-08,0.3
156,광주,2016-01-12,0.0
156,광주,2016-01-13,2.1
156,광주,2016-01-14,0.6
156,광주,2016-01-17,6.0
156,광주,2016-01-18,4.1
156,광주,2016-01-19,4.3
156,광주,2016-01-20,0.0
156,광주,2016-01-23,4.2
156,광주,2016-01-24,6.5
156,광주,2016-01-25,0.2
156,광주,2016-01-26,0.0
156,광주,2016-01-28,11.5
156,광주,2016-01-29,9.9
156,광주,2016-02-06,0.0
156,광주,2016-02-11,0.0
156,광주,2016-02-12,23.3
156,광주,2016-02-13,9.9
156,광주,2016-02-14,0.5
156,광주,2016-02-15,4.2
156,광주,2016-02-16,0.5
156,광주,2016-02-17,0.0
156,광주,2016-02-23,0.0
156,광주,2016-02-24,0.0
156,광주,2016-02-25,0.0
156,광주,2016-02-26,0.2
156,광주,2016-02-27,0.0
156,광주,2016-02-28,3.8
156,광주,2016-02-29,2.8
156,광주,2016-03-04,18.0
156,광주,2016-03-05,22.2
156,광주,2016-03-06,0.1
156,광주,2016-03-07,0.0
156,광주,2016-03-08,5.2
156,광주,2016-03-09,0.0
156,광주,2016-03-11,0.0
156,광주,2016-03-13,0.0
156,광주,2016-03-17,0.0
156,광주,2016-03-18,9.7
156,광주,2016-04-03,2.6
156,광주,2016-04-04,0.8
156,광주,2016-04-06,27.8
156,광주,2016-04-07,16.3
156,광주,2016-04-12,0.1
156,광주,2016-04-13,10.2
156,광주,2016-04-16,35.1
156,광주,2016-04-17,0.9
156,광주,2016-04-18,0.0
156,광주,2016-04-20,0.1
156,광주,2016-04-21,27.2
156,광주,2016-04-26,11.3
156,광주,2016-04-27,43.6
156,광주,2016-04-28,9.0
156,광주,2016-05-02,18.2
156,광주,2016-05-03,18.6
156,광주,2016-05-05,0.0
156,광주,2016-05-06,0.0
156,광주,2016-05-08,0.0
156,광주,2016-05-09,0.0
156,광주,2016-05-10,24.4
156,광주,2016-05-11,0.0
156,광주,2016-05-15,12.4
156,광주,2016-05-16,5.3
156,광주,2016-05-24,23.6
156,광주,2016-05-27,0.0
156,광주,2016-05-28,0.4
156,광주,2016-05-29,1.6
156,광주,2016-06-04,17.7
156,광주,2016-06-06,0.4
156,광주,2016-06-07,3.7
156,광주,2016-06-09,0.0
156,광주,2016-06-12,0.0
156,광주,2016-06-15,2.0
156,광주,2016-06-16,0.3
156,광주,2016-06-18,0.0
156,광주,2016-06-19,0.4
156,광주,2016-06-20,19.4
156,광주,2016-06-21,0.0
156,광주,2016-06-22,12.1
156,광주,2016-06-24,60.1
156,광주,2016-06-27,0.0
156,광주,2016-06-30,0.0
156,광주,2016-07-01,70.6
156,광주,2016-07-02,44.9
156,광주,2016-07-03,70.6
156,광주,2016-07-04,0.8
156,광주,2016-07-05,47.5
156,광주,2016-07-06,26.9
156,광주,2016-07-07,1.2
156,광주,2016-07-08,0.0
156,광주,2016-07-11,1.0
156,광주,2016-07-12,17.0
156,광주,2016-07-13,0.0
156,광주,2016-07-15,0.0
156,광주,2016-07-16,19.3
156,광주,2016-07-27,1.4
156,광주,2016-07-28,0.1
156,광주,2016-08-02,0.1
156,광주,2016-08-03,7.1
156,광주,2016-08-04,0.0
156,광주,2016-08-05,0.0
156,광주,2016-08-06,0.1
156,광주,2016-08-07,6.0
156,광주,2016-08-08,18.2
156,광주,2016-08-09,0.4
156,광주,2016-08-15,0.3
156,광주,2016-08-17,5.4
156,광주,2016-08-20,0.5
156,광주,2016-08-23,10.6
156,광주,2016-08-26,21.4
156,광주,2016-08-27,3.9
156,광주,2016-08-28,6.3
156,광주,2016-08-30,0.7
156,광주,2016-08-31,0.0
156,광주,2016-09-02,2.7
156,광주,2016-09-04,4.0
156,광주,2016-09-07,0.0
156,광주,2016-09-09,0.0
156,광주,2016-09-10,32.9
156,광주,2016-09-11,1.7
156,광주,2016-09-12,3.2
156,광주,2016-09-16,17.9
156,광주,2016-09-17,122.9
156,광주,2016-09-18,11.6
156,광주,2016-09-26,2.0
156,광주,2016-09-27,0.7
156,광주,2016-09-28,9.4
156,광주,2016-09-29,0.4
156,광주,2016-09-30,41.8
156,광주,2016-10-01,18.1
156,광주,2016-10-02,1.5
156,광주,2016-10-03,1.7
156,광주,2016-10-04,5.4
156,광주,2016-10-05,65.3
156,광주,2016-10-07,10.1
156,광주,2016-10-08,32.7
156,광주,2016-10-16,60.8
156,광주,2016-10-17,0.7
156,광주,2016-10-21,0.0
156,광주,2016-10-22,0.0
156,광주,2016-10-23,2.5
156,광주,2016-10-24,0.6
156,광주,2016-10-25,6.8
156,광주,2016-10-26,0.0
156,광주,2016-10-28,10.5
156,광주,2016-10-31,0.0
156,광주,2016-11-03,0.0
156,광주,2016-11-07,0.0
156,광주,2016-11-08,1.8
156,광주,2016-11-10,5.4
156,광주,2016-11-11,0.8
156,광주,2016-11-13,2.7
156,광주,2016-11-14,2.5
156,광주,2016-11-18,7.3
156,광주,2016-11-19,1.2
156,광주,2016-11-21,0.0
156,광주,2016-11-26,4.8
156,광주,2016-11-30,5.0
156,광주,2016-12-01,0.7
156,광주,2016-12-04,0.0
156,광주,2016-12-07,0.0
156,광주,2016-12-08,0.0
156,광주,2016-12-09,1.4
156,광주,2016-12-12,0.3
156,광주,2016-12-14,0.0
156,광주,2016-12-15,1.4
156,광주,2016-12-18,0.0
156,광주,2016-12-19,8.5
156,광주,2016-12-21,11.4
156,광주,2016-12-22,8.4
156,광주,2016-12-23,0.9
156,광주,2016-12-25,0.1
156,광주,2016-12-26,11.6
156,광주,2016-12-27,0.0
156,광주,2016-12-29,0.2
156,광주,2017-01-02,0.0
156,광주,2017-01-05,0.0
156,광주,2017-01-06,0.0
156,광주,2017-01-07,0.0
156,광주,2017-01-08,1.2
156,광주,2017-01-09,0.0
156,광주,2017-01-11,0.0
156,광주,2017-01-12,0.1
156,광주,2017-01-13,0.1
156,광주,2017-01-14,0.3
156,광주,2017-01-20,2.5
156,광주,2017-01-21,0.8
156,광주,2017-01-22,1.0
156,광주,2017-01-23,0.1
156,광주,2017-01-27,0.6
156,광주,2017-01-29,4.6
156,광주,2017-01-30,0.4
156,광주,2017-02-04,0.3
156,광주,2017-02-05,1.1
156,광주,2017-02-06,0.0
156,광주,2017-02-08,0.0
156,광주,2017-02-09,1.3
156,광주,2017-02-10,3.7
156,광주,2017-02-11,0.2
156,광주,2017-02-12,0.0
156,광주,2017-02-16,6.1
156,광주,2017-02-17,0.9
156,광주,2017-02-19,0.1
156,광주,2017-02-20,8.5
156,광주,2017-02-22,19.7
156,광주,2017-02-25,0.0
156,광주,2017-03-01,4.3
156,광주,2017-03-02,1.7
156,광주,2017-03-07,1.5
156,광주,2017-03-08,0.3
156,광주,2017-03-20,7.3
156,광주,2017-03-21,0.5
156,광주,2017-03-25,11.4
156,광주,2017-03-27,3.2
156,광주,2017-03-28,1.1
156,광주,2017-03-29,1.9
156,광주,2017-03-31,0.0
156,광주,2017-04-05,25.9
156,광주,2017-04-06,3.1
156,광주,2017-04-09,0.0
156,광주,2017-04-10,0.2
156,광주,2017-04-11,11.0
156,광주,2017-04-14,0.0
156,광주,2017-04-15,0.7
156,광주,2017-04-17,10.7
156,광주,2017-04-18,0.0
156,광주,2017-04-20,0.8
156,광주,2017-04-22,0.0
156,광주,2017-04-25,7.5
156,광주,2017-04-26,0.7
156,광주,2017-05-04,1.0
156,광주,2017-05-05,10.2
156,광주,2017-05-08,0.0
156,광주,2017-05-09,11.8
156,광주,2017-05-10,2.1
156,광주,2017-05-12,0.0
156,광주,2017-05-13,0.0
156,광주,2017-05-23,0.0
156,광주,2017-05-24,2.2
156,광주,2017-05-31,2.9
156,광주,2017-06-03,0.0
156,광주,2017-06-06,5.5
156,광주,2017-06-07,0.5
156,광주,2017-06-11,0.8
156,광주,2017-06-20,7.7
156,광주,2017-06-23,1.2
156,광주,2017-06-26,13.6
156,광주,2017-06-27,0.3
156,광주,2017-06-28,8.9
156,광주,2017-06-30,3.6
156,광주,2017-07-01,0.0
156,광주,2017-07-02,13.1
156,광주,2017-07-03,6.4
156,광주,2017-07-04,1.8
156,광주,2017-07-05,1.6
156,광주,2017-07-06,16.6
156,광주,2017-07-07,0.1
156,광주,2017-07-08,45.2
156,광주,2017-07-09,3.1
156,광주,2017-07-10,5.1
156,광주,2017-07-11,0.7
156,광주,2017-07-14,6.8
156,광주,2017-07-15,44.4
156,광주,2017-07-17,10.8
156,광주,2017-07-18,12.5
156,광주,2017-07-25,1.3
156,광주,2017-07-29,0.0
156,광주,2017-07-30,26.2
156,광주,2017-07-31,15.9
156,광주,2017-08-01,0.5
156,광주,2017-08-02,4.8
156,광주,2017-08-06,3.1
156,광주,2017-08-08,0.0
156,광주,2017-08-09,2.8
156,광주,2017-08-12,15.8
156,광주,2017-08-13,12.3
156,광주,2017-08-14,34.9
156,광주,2017-08-15,4.5
156,광주,2017-08-16,0.9
156,광주,2017-08-17,0.0
156,광주,2017-08-18,4.7
156,광주,2017-08-19,0.0
156,광주,2017-08-20,9.1
156,광주,2017-08-21,89.1
156,광주,2017-08-22,10.2
156,광주,2017-08-24,0.4
156,광주,2017-08-25,80.7
156,광주,2017-08-29,6.7
156,광주,2017-09-05,3.8
156,광주,2017-09-06,24.5
156,광주,2017-09-07,0.2
156,광주,2017-09-10,0.1
156,광주,2017-09-11,73.3
156,광주,2017-09-26,0.0
156,광주,2017-09-27,6.9
156,광주,2017-10-01,47.3
156,광주,2017-10-02,9.6
156,광주,2017-10-05,7.6
156,광주,2017-10-06,8.3
156,광주,2017-10-11,1.8
156,광주,2017-10-12,7.7
156,광주,2017-10-15,3.1
156,광주,2017-10-16,0.0
156,광주,2017-10-18,0.0
156,광주,2017-10-24,0.0
156,광주,2017-11-03,1.2
156,광주,2017-11-08,0.0
156,광주,2017-11-10,0.4
156,광주,2017-11-15,0.0
156,광주,2017-11-17,0.0
156,광주,2017-11-22,0.0
156,광주,2017-11-23,0.5
156,광주,2017-11-24,0.0
156,광주,2017-11-28,0.0
156,광주,2017-12-04,0.3
156,광주,2017-12-05,0.0
156,광주,2017-12-07,0.4
156,광주,2017-12-08,0.0
156,광주,2017-12-10,2.7
156,광주,2017-12-11,0.0
156,광주,2017-12-12,0.0
156,광주,2017-12-16,1.0
156,광주,2017-12-17,0.4
156,광주,2017-12-18,0.0
156,광주,2017-12-19,0.0
156,광주,2017-12-20,0.8
156,광주,2017-12-21,0.0
156,광주,2017-12-24,22.5
156,광주,2017-12-25,0.0
156,광주,2017-12-26,0.2
156,광주,2017-12-30,0.2
156,광주,2017-12-31,0.0
156,광주,2018-01-07,2.7
156,광주,2018-01-08,2.1
156,광주,2018-01-09,3.0
156,광주,2018-01-10,7.3
156,광주,2018-01-11,0.9
156,광주,2018-01-12,0.0
156,광주,2018-01-13,0.0
156,광주,2018-01-16,16.1
156,광주,2018-01-17,5.6
156,광주,2018-01-22,1.1
156,광주,2018-01-23,0.0
156,광주,2018-01-24,0.0
156,광주,2018-01-28,0.0
156,광주,2018-01-29,0.0
156,광주,2018-01-30,0.0
156,광주,2018-02-03,0.1
156,광주,2018-02-04,0.7
156,광주,2018-02-05,0.2
156,광주,2018-02-06,0.2
156,광주,2018-02-07,0.2
156,광주,2018-02-11,1.8
156,광주,2018-02-12,2.1
156,광주,2018-02-13,0.0
156,광주,2018-02-28,16.7
156,광주,2018-03-01,0.2
156,광주,2018-03-04,8.0
156,광주,2018-03-05,6.9
156,광주,2018-03-07,8.0
156,광주,2018-03-08,14.5
156,광주,2018-03-15,30.8
156,광주,2018-03-16,0.0
156,광주,2018-03-18,24.1
156,광주,2018-03-19,15.6
156,광주,2018-03-20,1.1
156,광주,2018-03-21,6.6
156,광주,2018-04-04,6.4
156,광주,2018-04-05,13.9
156,광주,2018-04-06,23.9
156,광주,2018-04-07,0.6
156,광주,2018-04-08,0.0
156,광주,2018-04-11,0.5
156,광주,2018-04-13,0.0
156,광주,2018-04-14,22.1
156,광주,2018-04-22,6.6
156,광주,2018-04-23,41.8
156,광주,2018-04-24,11.0
156,광주,2018-04-25,0.6
156,광주,2018-05-01,0.0
156,광주,2018-05-02,3.5
156,광주,2018-05-03,0.0
156,광주,2018-05-06,9.5
156,광주,2018-05-07,22.8
156,광주,2018-05-12,26.0
156,광주,2018-05-13,4.1
156,광주,2018-05-15,0.0
156,광주,2018-05-16,0.0
156,광주,2018-05-18,0.5
156,광주,2018-05-19,0.0
156,광주,2018-05-22,7.0
156,광주,2018-05-23,12.0
156,광주,2018-05-28,0.0
156,광주,2018-05-30,0.0
156,광주,2018-06-04,0.0
156,광주,2018-06-05,0.0
156,광주,2018-06-09,0.0
156,광주,2018-06-10,0.2
156,광주,2018-06-11,7.1
156,광주,2018-06-15,0.0
156,광주,2018-06-19,14.4
156,광주,2018-06-27,58.4
156,광주,2018-06-28,67.6
156,광주,2018-06-29,45.8
156,광주,2018-06-30,28.9
156,광주,2018-07-01,57.2
156,광주,2018-07-02,17.2
156,광주,2018-07-03,0.0
156,광주,2018-07-04,0.0
156,광주,2018-07-05,5.2
156,광주,2018-07-06,4.9
156,광주,2018-07-30,0.0
156,광주,2018-08-04,0.0
156,광주,2018-08-06,0.0
156,광주,2018-08-07,0.0
156,광주,2018-08-10,18.8
156,광주,2018-08-16,0.0
156,광주,2018-08-22,0.0
156,광주,2018-08-23,57.0
156,광주,2018-08-24,11.3
156,광주,2018-08-25,2.5
156,광주,2018-08-26,98.6
156,광주,2018-08-27,108.5
156,광주,2018-08-28,0.1
156,광주,2018-08-29,0.9
156,광주,2018-08-30,24.0
156,광주,2018-08-31,75.4
156,광주,2018-09-01,1.0
156,광주,2018-09-03,12.7
156,광주,2018-09-04,76.1
156,광주,2018-09-06,1.7
156,광주,2018-09-07,8.2
156,광주,2018-09-13,3.9
156,광주,2018-09-14,3.4
156,광주,2018-09-15,2.0
156,광주,2018-09-17,0.0
156,광주,2018-09-19,1.0
156,광주,2018-09-20,1.7
156,광주,2018-09-21,18.0
156,광주,2018-09-28,0.0
156,광주,2018-10-01,1.0
156,광주,2018-10-04,0.2
156,광주,2018-10-05,63.3
156,광주,2018-10-06,47.5
156,광주,2018-10-09,0.0
156,광주,2018-10-10,4.3
156,광주,2018-10-23,0.5
156,광주,2018-10-26,7.0
156,광주,2018-10-27,0.6
156,광주,2018-10-28,0.7
156,광주,2018-10-29,0.1
156,광주,2018-10-31,0.0
156,광주,2018-11-07,3.2
156,광주,2018-11-08,27.4
156,광주,2018-11-09,0.5
156,광주,2018-11-11,5.5
156,광주,2018-11-12,0.8
156,광주,2018-11-16,2.6
156,광주,2018-11-24,7.2
156,광주,2018-12-02,0.0
156,광주,2018-12-03,10.0
156,광주,2018-12-04,13.7
156,광주,2018-12-06,4.6
156,광주,2018-12-07,0.0
156,광주,2018-12-08,0.0
156,광주,2018-12-09,0.0
156,광주,2018-12-11,0.9
156,광주,2018-12-13,0.1
156,광주,2018-12-16,0.1
156,광주,2018-12-17,0.0
156,광주,2018-12-22,0.0
156,광주,2018-12-23,3.0
156,광주,2018-12-26,0.0
156,광주,2018-12-27,0.0
156,광주,2018-12-28,0.0
156,광주,2018-12-29,0.0
156,광주,2018-12-30,0.0
156,광주,2019-01-01,0.0
156,광주,2019-01-05,0.0
156,광주,2019-01-10,0.0
156,광주,2019-01-11,0.4
156,광주,2019-01-12,3.5
156,광주,2019-01-15,0.0
156,광주,2019-01-16,0.0
156,광주,2019-01-19,1.9
156,광주,2019-01-20,0.3
156,광주,2019-01-28,0.0
156,광주,2019-01-30,0.0
156,광주,2019-01-31,10.3
156,광주,2019-02-01,0.0
156,광주,2019-02-02,0.0
156,광주,2019-02-03,17.3
156,광주,2019-02-07,0.0
156,광주,2019-02-16,0.0
156,광주,2019-02-18,0.6
156,광주,2019-02-19,18.5
156,광주,2019-02-27,0.6
156,광주,2019-02-28,0.0
156,광주,2019-03-03,0.0
156,광주,2019-03-06,0.0
156,광주,2019-03-09,0.0
156,광주,2019-03-10,9.9
156,광주,2019-03-11,0.9
156,광주,2019-03-12,0.1
156,광주,2019-03-15,0.9
156,광주,2019-03-16,0.0
156,광주,2019-03-20,20.6
156,광주,2019-03-21,0.0
156,광주,2019-03-23,0.1
156,광주,2019-03-30,1.4
156,광주,2019-04-07,8.9
156,광주,2019-04-09,36.2
156,광주,2019-04-10,2.5
156,광주,2019-04-14,0.5
156,광주,2019-04-23,1.4
156,광주,2019-04-25,3.6
156,광주,2019-04-26,0.4
156,광주,2019-04-28,1.8
156,광주,2019-04-29,29.1
156,광주,2019-04-30,0.3
156,광주,2019-05-14,0.0
156,광주,2019-05-17,9.2
156,광주,2019-05-18,40.1
156,광주,2019-05-19,0.0
156,광주,2019-05-20,1.6
156,광주,2019-05-26,0.3
156,광주,2019-05-27,25.6
156,광주,2019-05-30,0.0
156,광주,2019-05-31,2.0
156,광주,2019-06-06,27.2
156,광주,2019-06-07,5.5
156,광주,2019-06-10,11.8
156,광주,2019-06-11,0.9
156,광주,2019-06-14,3.3
156,광주,2019-06-22,0.8
156,광주,2019-06-23,0.0
156,광주,2019-06-26,24.8
156,광주,2019-06-27,0.7
156,광주,2019-06-29,83.0
156,광주,2019-07-01,10.9
156,광주,2019-07-02,1.1
156,광주,2019-07-07,0.4
156,광주,2019-07-08,0.0
156,광주,2019-07-09,0.0
156,광주,2019-07-10,38.8
156,광주,2019-07-11,0.0
156,광주,2019-07-13,0.0
156,광주,2019-07-15,0.0
156,광주,2019-07-16,18.5
156,광주,2019-07-17,5.4
156,광주,2019-07-18,26.0
156,광주,2019-07-19,4.0
156,광주,2019-07-20,36.6
156,광주,2019-07-21,13.0
156,광주,2019-07-22,0.0
156,광주,2019-07-24,0.0
156,광주,2019-07-25,0.0
156,광주,2019-07-26,12.1
156,광주,2019-07-27,61.6
156,광주,2019-07-28,13.8
156,광주,2019-07-30,0.0
156,광주,2019-08-08,2.9
156,광주,2019-08-11,14.2
156,광주,2019-08-12,1.7
156,광주,2019-08-14,0.0
156,광주,2019-08-15,0.0
156,광주,2019-08-16,0.0
156,광주,2019-08-17,0.4
156,광주,2019-08-20,0.0
156,광주,2019-08-21,11.7
156,광주,2019-08-22,24.2
156,광주,2019-08-23,0.0
156,광주,2019-08-25,0.0
156,광주,2019-08-27,8.5
156,광주,2019-08-28,1.2
156,광주,2019-08-29,0.0
156,광주,2019-08-31,0.0
156,광주,2019-09-01,0.4
156,광주,2019-09-02,5.5
156,광주,2019-09-03,10.6
156,광주,2019-09-04,6.1
156,광주,2019-09-05,0.4
156,광주,2019-09-06,1.4
156,광주,2019-09-07,25.9
156,광주,2019-09-08,1.4
156,광주,2019-09-09,11.9
156,광주,2019-09-11,0.3
156,광주,2019-09-12,0.0
156,광주,2019-09-21,49.7
156,광주,2019-09-22,52.2
156,광주,2019-09-23,0.0
156,광주,2019-09-28,0.0
156,광주,2019-10-01,52.3
156,광주,2019-10-02,88.1
156,광주,2019-10-03,0.9
156,광주,2019-10-04,0.2
156,광주,2019-10-07,6.9
156,광주,2019-10-08,0.5
156,광주,2019-10-17,0.0
156,광주,2019-10-18,1.0
156,광주,2019-10-19,0.0
156,광주,2019-10-25,0.0
156,광주,2019-10-26,0.0
156,광주,2019-10-29,0.0
